Country,Year,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Unemployment with advanced education (% of total labor force with advanced education),"Unemployment with advanced education, female (% of female labor force with advanced education)","Unemployment with advanced education, male (% of male labor force with advanced education)",Unemployment with basic education (% of total labor force with basic education),"Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)_x","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",Current account balance (% of GDP),External debt stocks (% of GNI),"Foreign direct investment, net inflows (% of GDP)",Gini index,"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Population growth (annual %),Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),"Unemployment, total (% of total labor force) (modeled ILO estimate)_y",Urban population (% of total population),agr_area_harvested_avg,agr_production_avg,agr_yield_avg,agr_area_harvested_item_count,agr_production_item_count,agr_yield_item_count,agr_area_harvested_total,agr_production_total,agr_yield_total,pop_rural_population,pop_total_population___both_sexes,pop_total_population___female,pop_total_population___male,pop_urban_population,disaster_count,disaster_deaths,disaster_injured,disaster_affected,disaster_total_affected,disaster_damage_usd_thousands,disaster_aid_usd_thousands,Trade_Dependency_Index,Resilience_Score,Spending_Efficiency,Shock_Impact_Score
Italy,2003,0.1724061812237705,1582930016538.82,0.4078452342825287,0.3202810894673091,0.1560617275943901,0.20126949396065374,45.9940859777074,0.460174572811008,0.2617252705831672,20.721,20.826,29.761,29.821,25.342,5.557,7.538,3.778,10.521,15.43,8.099,11.947,6.87,8.869,31.231,23.851,26.983,-0.766212290849885,0.1327831977699491,1.23649728851371,34.9,82.8,77.3,0.8451337110224428,0.540420007681938,0.9,8.869,67.501,97995.89285714286,675034.921602564,11323.493902439024,84.0,156.0,82.0,8231655.0,105305447.77,928526.5,18897042.0,0.0370243203334535,29765248.0,27974451.0,39249995.0,4.0,0.2271565856416054,5.424184812824942e-06,4.559853805545906e-06,1582.0,0.0271332204027856,0.0,0.16423395440908028,0.4243957162529809,0.9587712915491424,6.86826711538919
Italy,2004,0.180482572133986,1812808753294.75,0.4234764150075024,0.3642937849293839,0.162562970072851,0.19391040581390034,47.2663923891771,0.4894147149126332,0.2803295460664476,22.661,22.708,32.725,32.72,27.809,4.97,6.461,3.523,9.597,13.705,7.534,10.235,6.283,7.866,29.063,21.008,24.424,-0.4953081424742,0.1327831977699491,1.10881762156492,34.3,83.7,78.0,0.8721193640628693,0.744609563112575,0.8,7.866,67.62,100398.14634146342,769268.0918181818,12705.809756097562,82.0,154.0,82.0,8232648.0,118467286.14,1041876.4,18940573.0,0.0373248397841354,29975166.0,28201571.0,39554131.0,1.0,2.2611644997173544e-05,0.0,5.771966842463173e-07,200.0,0.0,0.0,0.17152277110341851,0.5601443754324632,1.1150896921255213,0.0006212543861176785
Italy,2005,0.1872054630046631,1864982261286.85,0.4155733426733129,0.3726342039174699,0.1770693095669751,0.19041200088050333,49.1221742288618,0.485154881126525,0.2619675838673199,20.792,20.807,30.428,30.428,25.718,6.056,7.688,4.435,9.152,12.941,7.303,10.053,6.174,7.73,27.639,21.617,24.113,-0.896244191801555,0.1327831977699491,1.9711754818286,33.8,83.6,78.1,0.8722018889957135,0.583653375692943,0.8,7.73,67.738,97935.86585365854,790948.2619607843,12692.936585365853,82.0,153.0,82.0,8030741.0,121015084.08,1040820.8,18972670.0,0.037560664614891,30140553.0,28379141.0,39835813.0,1.0,0.0001017524024872,0.0,0.0,0.0,0.0,0.0,0.1821373862858191,0.553727945187406,1.152965924331574,0.0027089428418691844
Italy,2006,0.2049168531421873,1958563654385.64,0.4270909174763486,0.3898442462250323,0.2028699283636535,0.19207951273420423,52.9235429597012,0.4948319375010046,0.2686985084271174,20.023,20.028,30.355,30.369,25.301,5.164,6.52,3.77,7.966,11.261,6.366,8.781,5.425,6.777,25.463,19.281,21.792,-1.44603855867144,0.1327831977699491,2.91006549515942,33.7,84.1,78.6,0.8891195002290071,0.400079310970985,0.8,6.777,67.856,94286.58536585368,701223.083006536,12570.70975609756,82.0,153.0,82.0,7731500.0,107287131.7,1030798.2,18990436.0,0.03772207798041,30259649.0,28494784.0,40089433.0,2.0,5.652911249293386e-05,2.440883165771224e-05,4.3289751318473794e-07,159.0,0.0,0.0,0.2038933907529204,0.5659633992181358,1.2000239904298213,0.0021570573245928547
Italy,2007,0.2186150757191074,2222524108127.65,0.4233461467894823,0.4399082943336114,0.211003478397555,0.18795456551251943,54.8280415572531,0.4973556880837178,0.2675677131010714,19.499,19.503,29.371,29.381,24.541,4.401,5.617,3.131,7.256,10.229,5.829,7.845,4.881,6.076,23.33,18.39,20.384,-1.35566295251184,0.1327831977699491,2.9684958153757,32.9,84.2,78.8,0.8942360460654171,0.608396959196212,0.8,6.076,67.974,93956.78048780488,689959.1069281045,12500.69756097561,82.0,153.0,82.0,7704456.0,105563743.36,1025057.2,18995609.0,0.0379656949908455,30446706.0,28662014.0,40317902.0,2.0,0.0001921989824759,0.0,0.0,0.0,0.0,0.0,0.2148092770583312,0.5665851983245267,1.3715470179891933,0.005062304804835999
Italy,2008,0.212842786830605,2417508414187.19,0.3957432334996611,0.4749539611178024,0.209730733164353,0.21193763824746434,54.2142548956671,0.504010673696732,0.2560443702546982,19.233,19.233,28.999,29.006,24.221,4.545,5.739,3.247,8.351,11.563,6.797,8.5,5.497,6.723,24.654,18.866,21.217,-2.68669173430211,0.1327831977699491,-0.393031898243064,33.8,84.2,78.9,0.8959690696551683,0.771291301351719,0.9,6.723,68.092,93980.96385542168,688175.319025974,12566.15421686747,83.0,154.0,83.0,7800420.0,105978999.13,1042990.8,18985986.0,0.0382771648881743,30686735.0,28874948.0,40516399.0,3.0,0.0001017524024872,0.0,8.657950263694759e-07,300.0,0.0013081121776773,0.0,0.211286759997479,0.5571952992780913,1.3777890214468758,0.03685470239527345
Italy,2009,0.1615246364031461,2209484319012.65,0.348187649268782,0.4314274733079717,0.1571379792381903,0.17128791887007147,45.1414765721604,0.4930154800752302,0.2149857304399332,16.919,16.918,25.943,25.949,21.531,5.435,6.7,4.028,9.364,12.078,8.044,9.227,6.727,7.749,28.525,23.226,25.352,-1.77411764067094,0.1327831977699491,0.751632233908177,33.8,84.3,79.1,0.9010856154915818,0.579748620940622,1.1,7.749,68.209,88024.1686746988,668626.2120779221,12547.022891566265,83.0,154.0,83.0,7306006.0,102968436.66,1041402.9,18960542.0,0.0385125572020733,30870356.0,29033655.0,40681311.0,4.0,0.0038439796495195,0.0058038777497226,0.0,77140.0,0.0123988330510069,0.0,0.1593313078206682,0.5325026335145554,1.4188327363758984,0.572439734262255
Italy,2010,0.191880336462231,2144936254535.0,0.4240881720265533,0.4169214206246423,0.2014199473624879,0.18314836450027427,51.6621118138339,0.4897201369576749,0.1897313014915729,16.322,16.32,23.989,23.995,20.244,5.679,6.857,4.373,10.219,12.308,9.211,9.601,7.5,8.363,29.404,26.905,27.91,-3.24412215335914,0.1327831977699491,0.462974196548407,34.7,84.7,79.5,0.9146197044782168,0.442226157086815,1.4,8.363,68.327,88759.4756097561,677139.6739735099,12321.319277108434,82.0,151.0,83.0,7278277.0,102248090.77,1022669.5,18918497.0,0.0386914795925826,31015382.0,29148832.0,40811310.0,2.0,3.391746749576032e-05,1.3560462032062356e-05,8.975408440030233e-05,31105.0,0.004103143233578,0.0,0.19665014191235944,0.5594160294671833,1.319653212156211,0.1095917163271958
Italy,2011,0.2107768352476858,2306974020278.21,0.4148298309876838,0.4469841713152261,0.2147276525514503,0.20297691636505444,54.4722149449288,0.4927743574080919,0.1786387378170264,15.484,15.476,22.756,22.755,19.207,5.382,6.625,3.998,10.526,12.657,9.498,9.546,7.521,8.359,32.063,27.115,29.145,-2.74163808728921,0.1327831977699491,1.49396922230512,35.1,84.8,79.7,0.9197362503146268,0.346167211080488,1.3,8.359,68.444,86663.70731707317,676944.0559602649,12462.307228915664,82.0,151.0,83.0,7106424.0,102218552.45,1034371.5,18858134.0,0.0388315263503365,31126900.0,29240980.0,40901795.0,3.0,0.0002939513849632,0.0,0.0,0.0,0.0025644645209862,0.0,0.21275224389956804,0.5566105672791417,1.3312565169041637,0.07360880618895481
Italy,2012,0.2271205880509401,2097929495121.68,0.3723975435988979,0.40522008248908,0.2031990121351057,0.20709598374929114,54.8844952702204,0.4972270893279107,0.1550805018577352,14.988,14.977,21.793,21.79,18.476,6.651,7.837,5.29,13.551,15.776,12.434,11.829,9.806,10.655,37.539,33.737,35.294,-0.215238993496647,0.1327831977699491,0.0016635941816028,35.2,84.8,79.8,0.9214692739043784,0.273513088134657,1.4,10.655,68.684,84795.4756097561,641285.0431125828,12546.471084337349,82.0,151.0,83.0,6953229.0,96834041.51,1041357.1,18706111.0,0.0389440460575304,31201065.0,29330450.0,41027723.0,5.0,0.000847936687394,0.0010848369625649,8.946548605817918e-05,45400.0,0.080639944475814,0.0,0.21515980009302288,0.5395381699453069,1.1922439274857837,2.1225339800528378
Italy,2013,0.2293299627153822,2153225581941.46,0.3869153120565773,0.4151099838760431,0.1912977060924584,0.17832166539549488,54.0341846317499,0.488755646289122,0.1136718539658605,13.707,13.7,18.718,18.714,16.279,7.298,8.682,5.702,15.775,17.184,15.059,13.069,11.478,12.149,41.428,39.004,40.022,1.03825599780866,0.1327831977699491,0.907076904789882,34.9,85.2,80.3,0.9367363864807644,0.199772918304074,1.6,12.149,68.979,85581.63414634146,644529.2907333333,12587.022891566265,82.0,150.0,83.0,7017694.0,96679393.61,1044722.9,18509653.0,0.0390281791814605,31246277.0,29407591.0,41158347.0,1.0,0.0002035048049745,0.0,7.792155237325283e-06,2700.0,0.0036702428006775,0.0,0.21031383440392032,0.5415161677415051,1.3343045986095432,0.09945225193803511
Italy,2014,0.2344433922468355,2173255507985.84,0.4070906844181172,0.4189231069155538,0.1910167157316721,0.16285610647523258,54.4545299332032,0.4900094841582407,0.1082063432233051,12.778,12.776,18.2,18.196,15.564,7.824,9.192,6.25,16.43,18.581,15.329,13.799,11.862,12.683,44.646,41.277,42.669,1.70979552518119,0.1327831977699491,0.783743281747353,34.7,85.6,80.7,0.9502704754673998,0.0150772197985246,1.4,12.683,69.272,85135.43902439025,649504.1984768212,12904.730120481929,82.0,151.0,83.0,6981106.0,98075133.97,1071092.6,18309186.0,0.0390352637938186,31238188.0,29425983.0,41276482.0,5.0,0.0001695873374788,2.712092406412471e-06,2.507919593050249e-05,9691.0,0.0051148127235083,0.0,0.2127300539892538,0.5520590245920586,1.4170026917849832,0.13608349859970978
Italy,2015,0.24043880022174,1845428048839.1,0.4169422206337753,0.3560260442858411,0.196261492805338,0.15966081476379287,55.4356858148221,0.4920831390956292,0.1200527704485487,12.443,12.442,18.64,18.638,15.633,7.098,8.496,5.477,15.437,16.809,14.75,12.695,11.316,11.896,42.606,38.779,40.316,1.23326652485505,0.1327831977699491,0.720886367724088,35.4,84.9,80.3,0.9317848905100456,-0.151143561276007,2.1,11.896,69.565,84248.46341463414,655677.148486842,13075.42530120482,82.0,152.0,83.0,6908374.0,99662926.57,1085260.3,18110394.0,0.038974164771099,31172302.0,29403014.0,41393818.0,3.0,7.91407574901074e-05,0.0,1.5872908816773723e-06,550.0,0.005378317334839,0.0,0.218350146513539,0.5515579912811174,1.217411920282837,0.14006471596134967
Italy,2016,0.2364699406353048,1887111188176.93,0.4208354279588723,0.3648001290558308,0.1887481405756393,0.15756270580443257,54.4321467018313,0.501068977157646,0.1355608206343221,13.739,13.738,19.211,19.209,16.568,6.749,8.03,5.234,15.476,17.289,14.563,12.776,10.892,11.688,39.618,36.451,37.758,2.46140246001819,0.1327831977699491,1.35957350873308,35.2,85.6,81.0,0.9554695462366573,-0.190090486385849,1.8,11.688,69.855,82561.14457831325,656377.3782236842,13276.4,83.0,152.0,84.0,6852575.0,99769361.49,1115217.6,17914936.0,0.0389073220070394,31086497.0,29391610.0,41515002.0,4.0,0.0033691351045788,0.0012041690284471,8.695179449828646e-05,30573.0,0.025879917184265,0.0,0.21260904060547203,0.563145247580966,1.2564285155614743,0.7849265025169623
Italy,2017,0.2518821227990767,1970720904584.71,0.4249166070787446,0.3817550273172369,0.2094067049416907,0.17842498140320168,57.5829940274911,0.5107299586876497,0.1470572397824565,13.866,13.871,20.091,20.085,17.105,6.372,7.46,5.025,15.356,17.848,14.102,12.39,10.342,11.211,37.309,32.968,34.726,2.47968309636806,0.1327831977699491,0.44334154868577,35.9,85.2,80.8,0.945401504429528,-0.188100912559894,1.5,11.211,70.144,81602.84337349398,629190.3671895425,12736.07261904762,83.0,153.0,84.0,6773036.0,96266126.18,1069830.1,17722588.0,0.0388469553061835,30996639.0,29393679.0,41637312.0,6.0,0.0005087620124364,0.0001437408975398,1.3275523737665296e-05,4653.0,0.0125282326369282,0.0,0.2306444138703837,0.5661428848130214,1.226683057137064,0.3396320595679318
Italy,2018,0.259623296820086,2099435266458.67,0.4162867408790138,0.4058003621153976,0.2210317829850134,0.17701822463848668,59.2749835128154,0.5169348486553391,0.1566690000538473,14.277,14.281,20.848,20.842,17.71,5.921,7.024,4.572,14.475,17.185,13.098,11.778,9.749,10.61,34.838,30.383,32.168,2.57144669559437,0.1327831977699491,2.10769610409513,35.2,85.6,81.2,0.9589355934161596,0.243703643127712,1.7,10.61,70.438,85408.30263157895,764554.1728571429,14616.08888888889,76.0,126.0,63.0,6491031.0,96333825.78,920813.6,17527870.0,0.0387693780100921,30898339.0,29379159.0,41763099.0,4.0,0.0002600339174674,7.593858737954919e-05,7.2813361717672925e-06,2551.0,0.0057171089779785,0.0,0.24032753990254968,0.5705410952564359,1.3098682668801103,0.156314256658
Italy,2019,0.2611904055725488,2019606796583.53,0.4118723261409962,0.3930618975028626,0.212845116923896,0.16870458273081548,58.6941902594738,0.523509460045974,0.1619191212104893,15.148,15.151,21.551,21.551,18.494,5.704,6.568,4.644,13.676,16.373,12.313,11.103,9.097,9.951,31.225,27.753,29.152,3.23388196417885,0.1327831977699491,1.77066894209208,34.6,85.7,81.4,0.9640521392525732,-0.700011055973408,1.0,9.951,70.736,84837.36842105263,744931.7581249999,14313.30606060606,76.0,128.0,66.0,6447640.0,95351265.04,944678.2,17329180.0,0.0386680473558236,30803652.0,29326484.0,41887345.0,6.0,7.91407574901074e-05,0.0,5.027383119785423e-06,1742.0,0.0,0.0,0.23701776124822238,0.5728375012702954,1.3037364005718475,0.0021766282431371306
Italy,2020,0.2356322551200468,1907481094079.23,0.3086166241802948,0.372969939037659,0.1839563090827385,0.15687246910491598,53.9394839042764,0.5096368692632898,0.1408647891874428,12.812,12.814,20.526,20.531,16.837,5.331,6.213,4.263,12.657,15.012,11.505,10.197,8.408,9.164,31.791,27.938,29.39,3.9369545603398,0.1327831977699491,-0.893869914296467,35.2,84.5,80.0,0.919983825113162,-0.487095091717782,0.9,9.164,71.039,83065.71428571429,767768.732,14002.775,77.0,125.0,72.0,6396060.0,95971091.5,1008199.8,17125372.0,0.0385185801196356,30683163.0,29229606.0,42006701.0,7.0,0.0001582815149802,6.50902177538993e-05,3.47472403916283e-05,12064.0,0.0006117071334462,0.0,0.20979428210139264,0.5178539117952551,1.2876276698950837,0.022581401559165187
